Symbol,Company Name,Regulation,Type of Submission,Broadcast Date/Time,Details URL,Scrip Code,NSE Symbol,MSEI Symbol,Name of Signatory,Designation of Signatory,Sr. No.,Type of Instrument,Category of Person,Name of Person,CIN/DIN,Securities Held Prior (No.),Securities Held Prior (%),Securities Acquired/Disposed (No.),Securities Acquired/Disposed (Value),Transaction Type,Securities Held Post (No.),Securities Held Post (%),Date From,Date To,Mode of Acquisition/Disposal,Date of Intimation,Exchange,Notes
FSL,Firstsource Solutions Limited,Regulation 7 (2),Original,25-Aug-2026 16:05:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2535_20260825_160526850_WEB.html,532809,FSL,NOTLISTED,Pooja Nambiar,Company Secretary and Compliance Officer,1,Equity,Trust,Firstsource Employee Benefit Trust,,5602389,0.80%,39400,"10,559,200.00",Sell,5562989,0.79%,19-08-2026,19-08-2026,Market Sale,20-08-2026,,
FSL,Firstsource Solutions Limited,Regulation 7 (2),Original,25-Aug-2026 16:05:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2535_20260825_160526850_WEB.html,532809,FSL,NOTLISTED,Pooja Nambiar,Company Secretary and Compliance Officer,2,Equity,Trust,Firstsource Employee Benefit Trust,,5562989,0.79%,88483,"884,830.00",Sell,5474506,0.78%,19-08-2026,19-08-2026,Off Market,20-08-2026,,
PIIND,PI INDUSTRIES LIMITED,Regulation 7 (2),Original,25-Aug-2026 15:08:18,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4909_20260825_150818474_WEB.html,523642,PIIND,NOTLISTED,Shruti Joshi,Company Secretary and Compliance Officer,1,Equity,Designated Person,Jayesh Dholariya,,8125,0.00%,1500,"3,734,250.00",Sell,6625,0.00%,21-08-2026,21-08-2026,Gift,24-08-2026,,
PIIND,PI INDUSTRIES LIMITED,Regulation 7 (2),Original,25-Aug-2026 15:08:18,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4909_20260825_150818474_WEB.html,523642,PIIND,NOTLISTED,Shruti Joshi,Company Secretary and Compliance Officer,2,Equity,Designated Person,Jayesh Dholariya,,6625,0.00%,1500,"3,734,250.00",Sell,5125,0.00%,21-08-2026,21-08-2026,Gift,24-08-2026,,
GOKUL,GOKUL REFOILS AND SOLVENT LIMITED,Regulation 7 (2),Original,25-Aug-2026 12:49:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2754_20260825_124910470_WEB.html,532980,GOKUL,NOTLISTED,NIKHILKUMAR VADERA,Company Secretary and Compliance Officer,1,Equity,Promoter,Bhikhiben Balvantsinh Rajput,01054941,22788750,23.02%,27257,"1,151,863.00",Buy,22816007,23.05%,21-08-2026,21-08-2026,Market Purchase,24-08-2026,,
GOKUL,GOKUL REFOILS AND SOLVENT LIMITED,Regulation 7 (2),Original,25-Aug-2026 12:49:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2754_20260825_124910470_WEB.html,532980,GOKUL,NOTLISTED,NIKHILKUMAR VADERA,Company Secretary and Compliance Officer,2,Equity,Promoter,Bhikhiben Balvantsinh Rajput,01054941,22816007,23.05%,55243,"2,329,970.00",Buy,22871250,23.10%,21-08-2026,21-08-2026,Market Purchase,24-08-2026,,
AVONMORE,AVONMORE CAPITAL & MANAGEMENT SERVICES LIMITED,Regulation 7 (2),Original,25-Aug-2026 11:57:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20397_20260825_115724415_WEB.html,511589,AVONMORE,NOTLISTED,SONAL,Company Secretary and Compliance Officer,1,Equity,Promoter,INNOVATIVE MONEY MATTERS PRIVATE LIMITED,U74899DL1994PTC057217,94394731,33.45%,65347,"886,448.00",Buy,94460078,33.47%,24-08-2026,24-08-2026,Market Purchase,25-08-2026,,
SIGIND,Signet Industries Limited,Regulation 7 (2),Original,24-Aug-2026 21:54:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260824_215430244_WEB.html,512131,SIGIND,NOTLISTED,Preeti Singh,Company Secretary and Compliance Officer,1,Equity,Promoter and Director,Mukesh Sangla,00189676,1236782,4.20%,30350,"2,222,216.00",Buy,1267132,4.30%,20-08-2026,20-08-2026,Market Purchase,24-08-2026,,
CONFIPET,CONFIDENCE PETROLEUM INDIA LIMITED,Regulation 7 (2),Original,24-Aug-2026 19:41:35,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17510_20260824_194135252_WEB.html,526829,CONFIPET,NOTLISTED,Prity Bhabhra,Company Secretary and Compliance Officer,1,Equity,Promoter Group,CONFIDENCE LPG BOTTLING PRIVATE LIMITED,,16453989,4.95%,2772372,"202,734,295.00",Buy,19226361,5.79%,19-08-2026,21-08-2026,Market Purchase,24-08-2026,,
NCLIND,NCL INDUSTRIES LIMITED,Regulation 7 (2),Original,24-Aug-2026 19:29:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2568_20260824_192958578_WEB.html,502168,NCLIND,NOTLISTED,M.DIVYA BHARATHI,Company Secretary and Compliance Officer,1,Equity,Promoter Group,NCL HOLDINGS (A&S) LTD,U65920TG2018PLC121664,394583,0.87%,6955,"1,201,963.00",Buy,401538,0.89%,21-08-2026,21-08-2026,Market Purchase,24-08-2026,,
LALPATHLAB,DR. LAL PATHLABS LIMITED,Regulation 7 (2),Original,24-Aug-2026 18:07:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_13310_20260824_180746461_WEB.html,539524,LALPATHLAB,NOTLISTED,VINAY GUJRAL,Company Secretary and Compliance Officer,1,Equity,Designated Person,Amit Aggarwal,,2050,0.00%,2050,"3,865,357.00",Sell,0,0.00%,19-08-2026,19-08-2026,Market Sale,21-08-2026,,
LALPATHLAB,DR. LAL PATHLABS LIMITED,Regulation 7 (2),Original,24-Aug-2026 18:07:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_13310_20260824_180746461_WEB.html,539524,LALPATHLAB,NOTLISTED,VINAY GUJRAL,Company Secretary and Compliance Officer,2,Equity,Other,Dr. Lal PathLabs Employee Welfare Trust,,741286,0.44%,31300,"45,317,961.00",Sell,709986,0.42%,24-08-2026,24-08-2026,ESOP,24-08-2026,,
360ONE,360 ONE WAM LIMITED,Regulation 7 (2),Original,24-Aug-2026 17:07:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17593_20260824_170712332_WEB.html,542772,360ONE,NA,Rohit Bhase,Company Secretary and Compliance Officer,1,Equity,Designated Person,Samrat Bose,,100500,0.00%,1000,"1,215,000.00",Sell,99500,0.00%,20-08-2026,20-08-2026,Market Sale,21-08-2026,,
360ONE,360 ONE WAM LIMITED,Regulation 7 (2),Original,24-Aug-2026 17:07:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17593_20260824_170712332_WEB.html,542772,360ONE,NA,Rohit Bhase,Company Secretary and Compliance Officer,2,Equity,Designated Person,Pankaj Fitkariwala,,50000,0.00%,5000,"6,075,000.00",Sell,45000,0.00%,20-08-2026,20-08-2026,Market Sale,23-08-2026,,
360ONE,360 ONE WAM LIMITED,Regulation 7 (2),Original,24-Aug-2026 17:07:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17593_20260824_170712332_WEB.html,542772,360ONE,NA,Rohit Bhase,Company Secretary and Compliance Officer,3,Equity,Designated Person,Japhia Joshua Walker,,58304,0.00%,2000,"2,431,120.00",Sell,56304,0.00%,20-08-2026,20-08-2026,Market Sale,21-08-2026,,
360ONE,360 ONE WAM LIMITED,Regulation 7 (2),Original,24-Aug-2026 17:07:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17593_20260824_170712332_WEB.html,542772,360ONE,NA,Rohit Bhase,Company Secretary and Compliance Officer,4,Equity,Designated Person,Priya Pradip Biswas,,39000,0.00%,2000,"2,402,360.00",Sell,37000,0.00%,20-08-2026,20-08-2026,Market Sale,21-08-2026,,
360ONE,360 ONE WAM LIMITED,Regulation 7 (2),Original,24-Aug-2026 17:07:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17593_20260824_170712332_WEB.html,542772,360ONE,NA,Rohit Bhase,Company Secretary and Compliance Officer,5,Equity,Designated Person,Vineet Jain,,7000,0.00%,1000,"1,213,400.00",Sell,6000,0.00%,20-08-2026,20-08-2026,Market Sale,21-08-2026,,
360ONE,360 ONE WAM LIMITED,Regulation 7 (2),Original,24-Aug-2026 17:07:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17593_20260824_170712332_WEB.html,542772,360ONE,NA,Rohit Bhase,Company Secretary and Compliance Officer,6,Equity,Designated Person,Navin Narmadeshwar Upadhyaya,,57000,0.00%,11000,"13,336,840.00",Sell,46000,0.00%,20-08-2026,20-08-2026,Market Sale,21-08-2026,,
BHAGERIA,Bhageria Industries Limited,Regulation 7 (2),Original,24-Aug-2026 14:59:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_13498_20260824_145924397_WEB.html,530803,BHAGERIA,NOTLISTED,Deepa Toshniwal,Company Secretary and Compliance Officer,1,Equity,Promoter Group,Aditya Bhageria,,169109,0.39%,5000,"1,108,600.00",Buy,174109,0.40%,24-08-2026,24-08-2026,Market Purchase,24-08-2026,,
CSLFINANCE,CSL Finance Limited,Regulation 7 (2),Original,24-Aug-2026 12:07:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260824_120758845_WEB.html,530067,CSLFINANCE,NOTLISTED,Ashok Kumar Kathuria,Director,1,Equity,Promoter,CSL Capital Private Limited,U65921DL1993PTC219701,6820927,29.93%,10000,0.00,Buy,6830927,29.98%,21-08-2026,21-08-2026,Market Purchase,21-08-2026,,
CSLFINANCE,CSL Finance Limited,Regulation 7 (2),Original,24-Aug-2026 12:07:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260824_120758845_WEB.html,530067,CSLFINANCE,NOTLISTED,Ashok Kumar Kathuria,Director,2,Equity,Promoter,Rohit Gupta HUF,,318341,1.39%,12380,0.00,Buy,330721,1.45%,19-08-2026,19-08-2026,Market Purchase,21-08-2026,,
CSLFINANCE,CSL Finance Limited,Regulation 7 (2),Original,24-Aug-2026 12:07:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260824_120758845_WEB.html,530067,CSLFINANCE,NOTLISTED,Ashok Kumar Kathuria,Director,3,Equity,Promoter,Rohit Gupta HUF,,330721,1.45%,18471,0.00,Buy,349192,1.53%,20-08-2026,20-08-2026,Market Purchase,21-08-2026,,
CSLFINANCE,CSL Finance Limited,Regulation 7 (2),Original,24-Aug-2026 12:07:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260824_120758845_WEB.html,530067,CSLFINANCE,NOTLISTED,Ashok Kumar Kathuria,Director,4,Equity,Promoter,Rohit Gupta HUF,,349192,1.53%,944,0.00,Buy,350136,1.53%,20-08-2026,20-08-2026,Market Purchase,21-08-2026,,
CSLFINANCE,CSL Finance Limited,Regulation 7 (2),Original,24-Aug-2026 12:07:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260824_120758845_WEB.html,530067,CSLFINANCE,NOTLISTED,Ashok Kumar Kathuria,Director,5,Equity,Promoter,Rohit Gupta HUF,,350136,1.53%,10000,0.00,Buy,360136,1.58%,21-08-2026,21-08-2026,Market Purchase,21-08-2026,,
RUCHIRA,RUCHIRA PAPERS LIMITED,Regulation 7 (2),Original,22-Aug-2026 17:18:51,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2475_20260822_171851453_WEB.html,532785,RUCHIRA,NOTLISTED,IQBAL SINGH,Company Secretary and Compliance Officer,1,Equity,Promoter Group,DEEPAN GARG (HUF),,0,0.00%,300000,0.00,Buy,300000,1.00%,21-08-2026,21-08-2026,Gift,22-08-2026,,
RUCHIRA,RUCHIRA PAPERS LIMITED,Regulation 7 (2),Original,22-Aug-2026 17:18:51,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2475_20260822_171851453_WEB.html,532785,RUCHIRA,NOTLISTED,IQBAL SINGH,Company Secretary and Compliance Officer,2,Equity,Promoter Group,ATUL GARG (HUF),,0,0.00%,300000,0.00,Buy,300000,1.00%,21-08-2026,21-08-2026,Gift,22-08-2026,,
RUCHIRA,RUCHIRA PAPERS LIMITED,Regulation 7 (2),Original,22-Aug-2026 17:18:51,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2475_20260822_171851453_WEB.html,532785,RUCHIRA,NOTLISTED,IQBAL SINGH,Company Secretary and Compliance Officer,3,Equity,Promoter Group,LUCKY GARG HUF,,0,0.00%,300000,0.00,Buy,300000,1.00%,21-08-2026,21-08-2026,Gift,22-08-2026,,
HINDCON,Hindcon Chemicals Limited,Regulation 7 (2),Original,22-Aug-2026 16:22:29,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15847_20260822_162229535_WEB.html,000000,HINDCON,NA,Sanjay Goenka,Director,1,Equity,Promoter,Sanjay Goenka,,9723278,18.99%,6722,"147,871.00",Buy,9730000,19.00%,20-08-2026,20-08-2026,Market Purchase,21-08-2026,,
HINDCON,Hindcon Chemicals Limited,Regulation 7 (2),Original,22-Aug-2026 16:22:29,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15847_20260822_162229535_WEB.html,000000,HINDCON,NA,Sanjay Goenka,Director,2,Equity,Promoter,Nilima Goenka,,7349470,14.36%,5000,"110,100.00",Buy,7354470,14.37%,20-08-2026,20-08-2026,Market Purchase,21-08-2026,,
HINDCON,Hindcon Chemicals Limited,Regulation 7 (2),Original,22-Aug-2026 16:22:29,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15847_20260822_162229535_WEB.html,000000,HINDCON,NA,Sanjay Goenka,Director,3,Equity,Promoter Group,Hindcon Solutions Private Limited,,12668655,24.75%,1058,"23,441.00",Buy,12669713,24.75%,21-08-2026,21-08-2026,Market Purchase,22-08-2026,,
HINDUNILVR,Hindustan Unilever Limited,Regulation 7 (2),Original,21-Aug-2026 23:26:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1232_20260821_232630189_WEB.html,500696,HINDUNILVR,NOTLISTED,Radhika Shah,Company Secretary and Compliance Officer,1,Equity,Immediate Relative,Padma Vibhav Sanzgiri,,3930,0.00%,3930,0.00,Sell,0,0.00%,19-08-2026,19-08-2026,Off Market,20-08-2026,,
HINDUNILVR,Hindustan Unilever Limited,Regulation 7 (2),Original,21-Aug-2026 23:26:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1232_20260821_232630189_WEB.html,500696,HINDUNILVR,NOTLISTED,Radhika Shah,Company Secretary and Compliance Officer,2,Equity,Employee,Vibhav Sanzgiri,,4700,0.00%,4700,0.00,Sell,0,0.00%,19-08-2026,19-08-2026,Off Market,20-08-2026,,
HINDUNILVR,Hindustan Unilever Limited,Regulation 7 (2),Original,21-Aug-2026 23:26:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1232_20260821_232630189_WEB.html,500696,HINDUNILVR,NOTLISTED,Radhika Shah,Company Secretary and Compliance Officer,3,Equity,Employee,Vibhav Sanzgiri,,5337,0.00%,5337,0.00,Sell,0,0.00%,19-08-2026,19-08-2026,Off Market,20-08-2026,,
HINDUNILVR,Hindustan Unilever Limited,Regulation 7 (2),Original,21-Aug-2026 23:26:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1232_20260821_232630189_WEB.html,500696,HINDUNILVR,NOTLISTED,Radhika Shah,Company Secretary and Compliance Officer,4,Equity,Employee,Gerard Anthuan Irudayaraj,,2900,0.00%,900,"1,834,542.00",Sell,2000,0.00%,20-08-2026,20-08-2026,Market Sale,20-08-2026,,
TURTLEMINT,Turtlemint Fintech Solutions Limited,Regulation 7 (2),Original,21-Aug-2026 20:34:13,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26874_20260821_203413304_WEB.html,544799,TURTLEMINT,NOTLISTED,Prashant Saini,Company Secretary and Compliance Officer,1,Equity,Designated Person,Brijesh Merchant,,35000,0.01%,35000,"5,060,000.00",Sell,0,0.00%,19-08-2026,21-08-2026,Market Sale,21-08-2026,,
TURTLEMINT,Turtlemint Fintech Solutions Limited,Regulation 7 (2),Original,21-Aug-2026 20:34:13,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26874_20260821_203413304_WEB.html,544799,TURTLEMINT,NOTLISTED,Prashant Saini,Company Secretary and Compliance Officer,2,Equity,Designated Person,Sutirth Chakravarty,,24048,0.01%,5000,"770,452.00",Sell,19048,0.01%,18-08-2026,19-08-2026,Market Sale,21-08-2026,,
TURTLEMINT,Turtlemint Fintech Solutions Limited,Regulation 7 (2),Original,21-Aug-2026 20:34:13,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26874_20260821_203413304_WEB.html,544799,TURTLEMINT,NOTLISTED,Prashant Saini,Company Secretary and Compliance Officer,3,Equity,Designated Person,Sutirth Chakravarty,,19048,0.01%,5000,"760,415.00",Sell,14048,0.00%,21-08-2026,21-08-2026,Market Sale,21-08-2026,,
STYLEBAAZA,Baazar Style Retail Limited,Regulation 7 (2),Original,21-Aug-2026 18:59:06,https://nsearchives.nseindia.com/corporate/ixbrl/IT_23456_20260821_185906531_WEB.html,544243,STYLEBAAZA,NOTLISTED,Abinash Singh,Company Secretary and Compliance Officer,1,Equity,Promoter,Rajendra Kumar Gupta HUF,,2748800,3.61%,75000,422.00,Sell,2673800,3.51%,19-08-2026,19-08-2026,Market Sale,21-08-2026,,
STYLEBAAZA,Baazar Style Retail Limited,Regulation 7 (2),Original,21-Aug-2026 18:59:06,https://nsearchives.nseindia.com/corporate/ixbrl/IT_23456_20260821_185906531_WEB.html,544243,STYLEBAAZA,NOTLISTED,Abinash Singh,Company Secretary and Compliance Officer,2,Equity,Promoter,Rajendra Kumar Gupta HUF,,2673800,3.51%,75000,440.00,Sell,2598800,3.41%,20-08-2026,20-08-2026,Market Sale,21-08-2026,,
DPSCLTD,DPSC LIMITED,Regulation 7 (2),Original,21-Aug-2026 17:48:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2743_20260821_174830489_WEB.html,000000,DPSCLTD,DPSCLTD,Medarametla Sreenivasa Mano Ranjani,Authorised Signatory,1,Equity,Promoter Group,Aksara Commercial Private Ltd,U51909WB2009PTC139234,59805975,6.14%,50000,"352,776.00",Sell,59755975,6.13%,18-08-2026,18-08-2026,Market Sale,20-08-2026,,
BHAGERIA,Bhageria Industries Limited,Regulation 7 (2),Original,21-Aug-2026 17:19:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_13498_20260821_171908530_WEB.html,530803,BHAGERIA,NOTLISTED,Deepa Toshniwal,Company Secretary and Compliance Officer,1,Equity,Promoter Group,Aditya Bhageria,,164109,0.36%,5000,"1,035,000.00",Buy,169109,0.39%,21-08-2026,21-08-2026,Market Purchase,21-08-2026,,
WSI,W S Industries (I) Limited,Regulation 7 (2),Original,21-Aug-2026 16:34:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_587_20260821_163408222_WEB.html,504220,WSI,NOTLISTED,T R Sivaraman,Authorised Signatory,1,Equity,Promoter and Director,K V Prakash,01085040,2150914,2.83%,200000,"10,000,000.00",Pledge,2150914,2.83%,20-08-2026,20-08-2026,Pledge Creation,21-08-2026,,
HGS,HINDUJA GLOBAL SOLUTIONS LIMITED,Regulation 7 (2),Original,21-Aug-2026 16:07:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2614_20260821_160710607_WEB.html,532859,HGS,NA,Narendra Singh,Company Secretary and Compliance Officer,1,Equity,Promoter Group,Hinduja Group Limited jointly with Hinduja Realty Ventures Limited (As Demat Account holder and partners of Aasia Exports),,605862,1.30%,437000,"177,859,000.00",Sell,168862,0.36%,19-08-2026,19-08-2026,Off Market,20-08-2026,,
HGS,HINDUJA GLOBAL SOLUTIONS LIMITED,Regulation 7 (2),Original,21-Aug-2026 16:07:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2614_20260821_160710607_WEB.html,532859,HGS,NA,Narendra Singh,Company Secretary and Compliance Officer,2,Equity,Promoter Group,Aasia Corporation LLP,,366885,0.79%,366885,"149,322,195.00",Sell,0,0.00%,19-08-2026,19-08-2026,Off Market,20-08-2026,,
SURYAROSNI,SURYA ROSHNI LIMITED,Regulation 7 (2),Original,21-Aug-2026 15:29:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1209_20260821_152924513_WEB.html,500336,SURYAROSNI,NOTLISTED,BHARAT BHUSHAN SINGAL,Company Secretary and Compliance Officer,1,Equity,Promoter Immediate Relative,VINAY SURYA,00515803,2345400,1.08%,5904,"1,319,084.00",Buy,2351304,1.08%,18-08-2026,19-08-2026,Market Purchase,20-08-2026,,
MCL,M TEK COPPER LIMITED,Regulation 7 (2),Original,21-Aug-2026 13:21:49,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14514_20260821_132149554_WEB.html,000000,MCL,NOTLISTED,Sneha Langaliya,Company Secretary and Compliance Officer,1,Equity,Promoter Group,MR. RAJESH ODHAVJIBHAI PATEL,,1650000,6.08%,2500,"148,951.00",Sell,1647500,5.93%,18-08-2026,18-08-2026,Market Sale,19-08-2026,,
MCL,M TEK COPPER LIMITED,Regulation 7 (2),Original,21-Aug-2026 13:21:49,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14514_20260821_132149554_WEB.html,000000,MCL,NOTLISTED,Sneha Langaliya,Company Secretary and Compliance Officer,2,Equity,Promoter,MR. DIVYA ARVINDBHAI MONPARA,,1800000,6.63%,1000,"59,520.00",Sell,1799000,6.58%,18-08-2026,18-08-2026,Market Sale,19-08-2026,,
MCL,M TEK COPPER LIMITED,Regulation 7 (2),Original,21-Aug-2026 13:21:49,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14514_20260821_132149554_WEB.html,000000,MCL,NOTLISTED,Sneha Langaliya,Company Secretary and Compliance Officer,3,Equity,Promoter Group,MR. VISHAL TALSIBHAI MONPARA,,1644000,6.06%,1000,"59,537.00",Sell,1643000,6.00%,18-08-2026,18-08-2026,Market Sale,19-08-2026,,
KEI,KEI INDUSTRIES LIMITED,Regulation 7 (2),Original,21-Aug-2026 12:22:42,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2379_20260821_122242578_WEB.html,517569,KEI,NOTLISTED,KISHORE KUNAL,Company Secretary and Compliance Officer,1,Equity,Designated Person,Dilip Kumar Barnwal,,42500,0.04%,2500,"14,459,481.00",Sell,40000,0.04%,18-08-2026,18-08-2026,Market Sale,20-08-2026,,
PARADEEP,PARADEEP PHOSPHATES LIMITED,Regulation 7 (2),Original,21-Aug-2026 10:23:18,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19922_20260821_102318702_WEB.html,543530,PARADEEP,NOTLISTED,Sachin Patil,Company Secretary and Compliance Officer,1,Equity,Promoter,ZUARI MAROC PHOSPHATES PRIVATE LIMITED,U46692OR2002PTC017414,522971970,50.36%,100000,"15,060,000.00",Buy,523071970,50.36%,19-08-2026,19-08-2026,Market Purchase,20-08-2026,,
TIGERLOGS,Tiger Logistics (India) Limited,Regulation 7 (2),Original,20-Aug-2026 20:20:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26474_20260820_202008480_WEB.html,536264,TIGERLOGS,NOTLISTED,Harpreet Singh Malhotra,Director,1,Equity,Promoter Group,Brahma Suppliers Private Limited,U51909DL2004PTC359860,35179000,33.27%,25000,"728,000.00",Buy,35204000,33.30%,19-08-2026,19-08-2026,Market Purchase,20-08-2026,,
TIGERLOGS,Tiger Logistics (India) Limited,Regulation 7 (2),Original,20-Aug-2026 20:20:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26474_20260820_202008480_WEB.html,536264,TIGERLOGS,NOTLISTED,Harpreet Singh Malhotra,Director,2,Equity,Promoter Group,Brahma Suppliers Private Limited,U51909DL2004PTC359860,35204000,33.30%,25000,"731,000.00",Buy,35229000,33.32%,20-08-2026,20-08-2026,Market Purchase,20-08-2026,,
GRAVITA,GRAVITA INDIA LIMITED,Regulation 7 (2),Original,20-Aug-2026 19:21:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3733_20260820_192148389_WEB.html,533282,GRAVITA,NOTLISTED,NITIN GUPTA,Company Secretary and Compliance Officer,1,Equity,Trust,Gravita Employee Welfare Trust,,971852,1.32%,2215,"4,040,635.00",Sell,969637,1.31%,18-08-2026,18-08-2026,Market Sale,19-08-2026,,
TURTLEMINT,Turtlemint Fintech Solutions Limited,Regulation 7 (2),Original,20-Aug-2026 19:01:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26874_20260820_190127591_WEB.html,544799,TURTLEMINT,NOTLISTED,Prashant Saini,Company Secretary and Compliance Officer,1,Equity,Designated Person,Anjani Kumar,,94689,0.03%,35000,"4,508,000.00",Sell,59689,0.02%,17-08-2026,17-08-2026,Market Sale,18-08-2026,,
TURTLEMINT,Turtlemint Fintech Solutions Limited,Regulation 7 (2),Original,20-Aug-2026 19:01:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26874_20260820_190127591_WEB.html,544799,TURTLEMINT,NOTLISTED,Prashant Saini,Company Secretary and Compliance Officer,2,Equity,Designated Person,Ankita Sejpal,,20000,0.01%,20000,"2,714,988.00",Sell,0,0.00%,17-08-2026,17-08-2026,Market Sale,18-08-2026,,
