Symbol,Company Name,Regulation,Type of Submission,Broadcast Date/Time,Details URL,Scrip Code,NSE Symbol,MSEI Symbol,Name of Signatory,Designation of Signatory,Sr. No.,Type of Instrument,Category of Person,Name of Person,CIN/DIN,Securities Held Prior (No.),Securities Held Prior (%),Securities Acquired/Disposed (No.),Securities Acquired/Disposed (Value),Transaction Type,Securities Held Post (No.),Securities Held Post (%),Date From,Date To,Mode of Acquisition/Disposal,Date of Intimation,Exchange,Notes
PAISALO,PAISALO DIGITAL LIMITED,Regulation 7 (2),Original,07-Sep-2026 18:50:01,https://nsearchives.nseindia.com/corporate/ixbrl/IT_5294_20260907_185001671_WEB.html,532900,PAISALO,NOTLISTED,MANENDRA SINGH,,1,Equity,Promoter Group,Santanu Agarwal,,43296000,4.74%,2250000,"146,250,000.00",Pledge,43296000,4.74%,07-09-2026,07-09-2026,Pledge Creation,07-09-2026,,
PAISALO,PAISALO DIGITAL LIMITED,Regulation 7 (2),Original,07-Sep-2026 18:50:01,https://nsearchives.nseindia.com/corporate/ixbrl/IT_5294_20260907_185001671_WEB.html,532900,PAISALO,NOTLISTED,MANENDRA SINGH,,2,Equity,Promoter,Sunil Purushottanm Agarwal,,115273800,12.61%,2550000,"165,750,000.00",Pledge,115273800,12.61%,07-09-2026,07-09-2026,Pledge Creation,07-09-2026,,
NITIRAJ,NITIRAJ ENGINEERS LIMITED,Regulation 7 (2),Original,07-Sep-2026 18:09:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14639_20260907_180927870_WEB.html,000000,NITIRAJ,NOTLISTED,Shakuntala Rajesh Bhatwal,,1,Equity,Director,Rajesh Raghunath Bhatwal,00547575,4623675,45.10%,1700,224.00,Buy,4625375,45.12%,07-09-2026,07-09-2026,Market Purchase,07-09-2026,,
ALPINETEX,ALPINE TEXWORLD LIMITED,Regulation 7 (2),Original,07-Sep-2026 17:28:45,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27009_20260907_172845505_WEB.html,544825,ALPINETEX,NOTLISTED,SANDEEP SANTKUMAR AGRAWAL,,1,Equity,Promoter and Director,Sumit Champalal Agarwal,00356863,16256992,42.51%,80000,54.00,Buy,16336992,42.71%,03-09-2026,03-09-2026,Market Purchase,04-09-2026,,
HAPPYFORGE,HAPPY FORGINGS LIMITED,Regulation 7 (2),Original,07-Sep-2026 14:51:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22370_20260907_145158787_WEB.html,544057,HAPPYFORGE,NOTLISTED,BINDU GARG,,1,Equity,Designated Person,NARINDER SINGH,,6309,0.00%,24,"57,914.00",Sell,6285,0.00%,02-08-2026,02-08-2026,Market Sale,04-09-2026,,
DONEAR,Donear Industries Limited,Regulation 7 (2),Original,07-Sep-2026 14:24:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2474_20260907_142450184_WEB.html,512519,DONEAR,NOTLISTED,Krishna Agrawal,,1,Equity,Immediate Relative,Sonia Agarwal Bajaj,,0,0.00%,3643750,"311,759,250.00",Buy,3643750,7.01%,25-08-2026,25-08-2026,Gift,27-08-2026,,
WSI,W S Industries (I) Limited,Regulation 7 (2),Original,07-Sep-2026 13:50:04,https://nsearchives.nseindia.com/corporate/ixbrl/IT_587_20260907_135004425_WEB.html,504220,WSI,NOTLISTED,V Balamurugan,,1,Equity,Promoter Group,SANU RAGHAV,,13820,0.02%,2350,"147,325.00",Buy,16170,0.02%,17-08-2026,17-08-2026,Market Purchase,07-09-2026,,
AHLEAST,Asian Hotels (East) Limited,Regulation 7 (2),Original,07-Sep-2026 12:55:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3415_20260907_125531916_WEB.html,533227,AHLEAST,NOTLISTED,Saumen Chatterjee,,1,Equity,Promoter,Arun Kumar Saraf,,13098,0.08%,2026520,0.00,Buy,2039618,11.80%,27-08-2026,27-08-2026,Inter-se-Transfer,02-09-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,07-Sep-2026 11:53:23,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260907_115322879_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,1,Equity,Designated Person,Manoj Rajmal Kabre,,597000,0.12%,150000,"138,060,000.00",Sell,447000,0.09%,03-09-2026,03-09-2026,Market Sale,04-09-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,07-Sep-2026 11:53:23,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260907_115322879_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,2,Equity,Designated Person,Jagadish Govindrao Holla,,1661746,0.34%,121746,"105,618,307.00",Sell,1540000,0.32%,01-09-2026,01-09-2026,Market Sale,03-09-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,07-Sep-2026 11:53:23,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260907_115322879_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,3,Equity,Designated Person,Tirumani Srinivasan Shivashankar,,2012000,0.42%,40500,"36,872,415.00",Sell,1971500,0.41%,26-08-2026,26-08-2026,Market Sale,04-09-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,07-Sep-2026 11:53:23,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260907_115322879_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,4,Equity,Designated Person,Rangeneni Saikrishna Rayalu,,1164000,0.24%,4000,"3,920,000.00",Sell,1160000,0.24%,04-09-2026,04-09-2026,Market Sale,04-09-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,07-Sep-2026 11:53:23,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260907_115322879_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,5,Equity,Designated Person,Umamaheswara Varma Gudur,,1100259,0.23%,46245,"44,893,721.00",Sell,1054014,0.22%,04-09-2026,04-09-2026,Market Sale,04-09-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,07-Sep-2026 11:53:23,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260907_115322879_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,6,Equity,Designated Person,Umamaheswara Varma Gudur,,1054014,0.22%,4014,"3,876,320.00",Sell,1050000,0.22%,04-09-2026,04-09-2026,Market Sale,05-09-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,07-Sep-2026 11:53:23,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260907_115322879_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,7,Equity,Designated Person,Sreenivasulu Suri,,1270000,0.26%,10000,"9,500,000.00",Sell,1260000,0.26%,04-09-2026,04-09-2026,Market Sale,05-09-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,07-Sep-2026 11:53:23,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260907_115322879_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,8,Equity,Designated Person,Jagadish Govindrao Holla,,1540000,0.32%,132769,"121,773,071.00",Sell,1407231,0.29%,03-09-2026,03-09-2026,Market Sale,05-09-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,07-Sep-2026 11:53:23,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260907_115322879_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,9,Equity,Designated Person,Manoj Rajmal Kabre,,447000,0.09%,20000,"18,600,000.00",Sell,427000,0.09%,04-09-2026,04-09-2026,Market Sale,04-09-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,07-Sep-2026 11:53:23,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260907_115322879_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,10,Equity,Designated Person,Tirumani Srinivasan Shivashankar,,1971500,0.41%,20000,"19,250,000.00",Sell,1951500,0.40%,04-09-2026,04-09-2026,Market Sale,05-09-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,07-Sep-2026 11:53:23,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260907_115322879_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,11,Equity,Designated Person,Jagadish Govindrao Holla,,1407231,0.29%,120000,"113,910,000.00",Sell,1287231,0.27%,03-09-2026,03-09-2026,Market Sale,05-09-2026,,
KARURVYSYA,KARUR VYSYA BANK LIMITED,Regulation 7 (2),Original,05-Sep-2026 19:09:25,https://nsearchives.nseindia.com/corporate/ixbrl/IT_539_20260905_190925034_WEB.html,590003,KARURVYSYA,NOTLISTED,Srinivasarao M,,1,Equity,Promoter,G Rajasekaran,,1985376,0.21%,2057,"730,604.00",Sell,1983319,0.21%,01-09-2026,03-09-2026,Market Sale,05-09-2026,,
KARURVYSYA,KARUR VYSYA BANK LIMITED,Regulation 7 (2),Original,05-Sep-2026 19:09:25,https://nsearchives.nseindia.com/corporate/ixbrl/IT_539_20260905_190925034_WEB.html,590003,KARURVYSYA,NOTLISTED,Srinivasarao M,,2,Equity,Promoter Group,R Nageswari,,1417908,0.15%,2000,"710,289.00",Sell,1415908,0.15%,03-09-2026,03-09-2026,Market Sale,05-09-2026,,
KARURVYSYA,KARUR VYSYA BANK LIMITED,Regulation 7 (2),Original,05-Sep-2026 19:09:25,https://nsearchives.nseindia.com/corporate/ixbrl/IT_539_20260905_190925034_WEB.html,590003,KARURVYSYA,NOTLISTED,Srinivasarao M,,3,Equity,Promoter Group,G Mani,,1279549,0.13%,2300,"815,574.00",Sell,1277249,0.13%,01-09-2026,03-09-2026,Market Sale,05-09-2026,,
NITIRAJ,NITIRAJ ENGINEERS LIMITED,Regulation 7 (2),Original,05-Sep-2026 16:35:07,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14639_20260905_163507240_WEB.html,000000,NITIRAJ,NOTLISTED,Shakuntala Rajesh Bhatwal,,1,Equity,Director,Rajesh Raghunath Bhatwal,00547575,4603875,44.91%,500,207.00,Buy,4604375,44.91%,03-09-2026,03-09-2026,Market Purchase,04-09-2026,,
NITIRAJ,NITIRAJ ENGINEERS LIMITED,Regulation 7 (2),Original,05-Sep-2026 16:35:07,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14639_20260905_163507240_WEB.html,000000,NITIRAJ,NOTLISTED,Shakuntala Rajesh Bhatwal,,2,Equity,Director,Rajesh Raghunath Bhatwal,00547575,4604375,44.91%,15500,236.00,Buy,4619875,45.06%,04-09-2026,04-09-2026,Market Purchase,04-09-2026,,
NITIRAJ,NITIRAJ ENGINEERS LIMITED,Regulation 7 (2),Original,05-Sep-2026 16:35:07,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14639_20260905_163507240_WEB.html,000000,NITIRAJ,NOTLISTED,Shakuntala Rajesh Bhatwal,,3,Equity,Director,Rajesh Raghunath Bhatwal,00547575,4619875,45.06%,3800,220.00,Buy,4623675,45.10%,04-09-2026,04-09-2026,Market Purchase,04-09-2026,,
BLBLIMITED,BLB LIMITED,Regulation 7 (2),Original,05-Sep-2026 12:20:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1893_20260905_122050531_WEB.html,532290,BLBLIMITED,NOTLISTED,Nishant Garud,,1,Equity,Promoter and Director,Brij Rattan Bagri,00007441,24605000,46.54%,18562,"309,243.00",Buy,24623562,46.58%,04-09-2026,04-09-2026,Market Purchase,05-09-2026,,
JSWENERGY,JSW Energy Limited,Regulation 7 (2),Original,04-Sep-2026 20:06:49,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3013_20260904_200649490_WEB.html,533148,JSWENERGY,NOTLISTED,Ms. Monica Chopra,,1,Equity,Trust,JSW Energy Employees Welfare Trust,,710315,0.04%,2276,"1,203,436.00",Sell,708039,0.04%,31-08-2026,31-08-2026,Market Sale,02-09-2026,,
JSWENERGY,JSW Energy Limited,Regulation 7 (2),Original,04-Sep-2026 20:06:49,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3013_20260904_200649490_WEB.html,533148,JSWENERGY,NOTLISTED,Ms. Monica Chopra,,2,Equity,Trust,JSW Energy Employees Welfare Trust,,708039,0.04%,56554,"565,540.00",Sell,651485,0.04%,01-09-2026,01-09-2026,Off Market,02-09-2026,,
JSWENERGY,JSW Energy Limited,Regulation 7 (2),Original,04-Sep-2026 20:06:49,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3013_20260904_200649490_WEB.html,533148,JSWENERGY,NOTLISTED,Ms. Monica Chopra,,3,Equity,Trust,JSW Energy Employees Welfare Trust,,651485,0.04%,137065,"1,370,650.00",Sell,514420,0.04%,02-09-2026,02-09-2026,Off Market,03-09-2026,,
JSWENERGY,JSW Energy Limited,Regulation 7 (2),Original,04-Sep-2026 20:06:49,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3013_20260904_200649490_WEB.html,533148,JSWENERGY,NOTLISTED,Ms. Monica Chopra,,4,Equity,Trust,JSW Energy Employees Welfare Trust,,514420,0.03%,287,"153,889.00",Sell,514133,0.03%,02-09-2026,02-09-2026,Market Sale,03-09-2026,,
JSWENERGY,JSW Energy Limited,Regulation 7 (2),Original,04-Sep-2026 20:06:49,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3013_20260904_200649490_WEB.html,533148,JSWENERGY,NOTLISTED,Ms. Monica Chopra,,5,Equity,Trust,JSW Energy Employees Welfare Trust,,514133,0.03%,2141,"1,150,994.00",Sell,511992,0.03%,03-09-2026,03-09-2026,Market Sale,04-09-2026,,
JSWENERGY,JSW Energy Limited,Regulation 7 (2),Original,04-Sep-2026 20:06:49,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3013_20260904_200649490_WEB.html,533148,JSWENERGY,NOTLISTED,Ms. Monica Chopra,,6,Equity,Trust,JSW Energy Employees ESOP Trust,,12500,0.00%,1000,"51,970.00",Sell,11500,0.00%,31-08-2026,31-08-2026,Off Market,02-09-2026,,
VSTL,VIBHOR STEEL TUBES LIMITED,Regulation 7 (2),Original,04-Sep-2026 19:21:01,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22607_20260904_192101609_WEB.html,544124,VSTL,NOTLISTED,PALLAVI AGGARWAL,,1,Equity,Promoter and Director,VIJAY KUMAR KAUSHIK,02249672,4209000,22.20%,1800,"207,193.00",Buy,4210800,22.21%,03-09-2026,03-09-2026,Market Purchase,04-09-2026,,
EXCELSOFT,Excelsoft Technologies Limited,Regulation 7 (2),Original,04-Sep-2026 19:17:07,https://nsearchives.nseindia.com/corporate/ixbrl/IT_25530_20260904_191707896_WEB.html,544617,EXCELSOFT,NOTLISTED,S M Adithya Jain,,1,Equity,Promoter Group,Mysore Sudhindratheertha Adarsh,,945000,0.82%,10000,"714,500.00",Buy,955000,0.83%,04-09-2026,04-09-2026,Market Purchase,04-09-2026,,
RUBICON,RUBICON RESEARCH LIMITED,Regulation 7 (2),Original,04-Sep-2026 17:20:06,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24193_20260904_172006065_WEB.html,544578,RUBICON,NOTLISTED,DEEPASHREE TANKSALE,,1,Equity,Employee,Vinayak Sawant,,8407,0.00%,1100,"2,027,894.00",Sell,7307,0.00%,28-08-2026,28-08-2026,Market Sale,02-09-2026,,
NAVA,NAVA LIMITED,Regulation 7 (2),Original,04-Sep-2026 17:07:14,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1264_20260904_170714064_WEB.html,513023,NAVA,NOTLISTED,VSN RAJU,,1,Equity,Promoter,ASHOK DEVINENI,,4652000,1.64%,5483220,0.00,Buy,10135220,3.58%,01-09-2026,02-09-2026,Inheritance,03-09-2026,,
NAVA,NAVA LIMITED,Regulation 7 (2),Original,04-Sep-2026 17:07:14,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1264_20260904_170714064_WEB.html,513023,NAVA,NOTLISTED,VSN RAJU,,2,Equity,Promoter Group,Late D BHAKATA PRIYA,,5483220,1.94%,5483220,0.00,Sell,0,0.00%,01-09-2026,02-09-2026,Inheritance,03-09-2026,,
WSI,W S Industries (I) Limited,Regulation 7 (2),Original,04-Sep-2026 16:45:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_587_20260904_164550074_WEB.html,504220,WSI,NOTLISTED,V Balamurugan,,1,Equity,Promoter,S. Aravindan,,4673141,6.16%,737,"44,220.00",Buy,4673878,6.16%,01-09-2026,01-09-2026,Market Purchase,03-09-2026,,
WSI,W S Industries (I) Limited,Regulation 7 (2),Original,04-Sep-2026 16:45:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_587_20260904_164550074_WEB.html,504220,WSI,NOTLISTED,V Balamurugan,,2,Equity,Promoter,S. Aravindan,,4673878,6.16%,244,"14,518.00",Buy,4674122,6.16%,02-09-2026,02-09-2026,Market Purchase,03-09-2026,,
WSI,W S Industries (I) Limited,Regulation 7 (2),Original,04-Sep-2026 16:45:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_587_20260904_164550074_WEB.html,504220,WSI,NOTLISTED,V Balamurugan,,3,Equity,Promoter,S. Aravindan,,4674122,6.16%,8500,"512,053.00",Buy,4682622,6.17%,02-09-2026,02-09-2026,Market Purchase,03-09-2026,,
WSI,W S Industries (I) Limited,Regulation 7 (2),Original,04-Sep-2026 16:45:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_587_20260904_164550074_WEB.html,504220,WSI,NOTLISTED,V Balamurugan,,4,Equity,Promoter Group,Mamatha P,,1048254,1.38%,7033,"431,922.00",Buy,1055287,1.39%,01-09-2026,02-09-2026,Market Purchase,03-09-2026,,
MGEL,MANGALAM GLOBAL ENTERPRISE LIMITED,Regulation 7 (2),Original,04-Sep-2026 16:35:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17639_20260904_163516661_WEB.html,544273,MGEL,NA,KARANSINGH I KARKI,,1,Equity,Director,Praveen Kumar Gupta,00415491,164683,0.05%,600,"8,491.00",Buy,165283,0.05%,03-09-2026,03-09-2026,Market Purchase,04-09-2026,,
LIBAS,Libas Consumer Products Limited,Regulation 7 (2),Original,04-Sep-2026 15:52:17,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14456_20260904_155217344_WEB.html,000000,LIBAS,NOTLISTED,Nishant Mahimtura,,1,Equity,Promoter and Director,Nishant Mahimtura,02000572,0,0.00%,2000,"20,820.00",Buy,2000,0.01%,02-09-2026,02-09-2026,Market Purchase,04-09-2026,,
SANGAMIND,SANGAM (INDIA) LIMITED,Regulation 7 (2),Original,04-Sep-2026 14:28:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1381_20260904_142812429_WEB.html,514234,SANGAMIND,NOTLISTED,ARJUN AGAL,,1,Equity,Trust,Sangam (India) Limited Employees Welfare Trust,,917000,1.83%,600,"239,682.00",Sell,916400,1.82%,01-09-2026,01-09-2026,ESOP,03-09-2026,,
SANGAMIND,SANGAM (INDIA) LIMITED,Regulation 7 (2),Original,04-Sep-2026 14:28:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1381_20260904_142812429_WEB.html,514234,SANGAMIND,NOTLISTED,ARJUN AGAL,,2,Equity,Trust,Sangam (India) Limited Employees Welfare Trust,,916400,1.82%,20787,"11,909,532.00",Buy,937187,1.87%,02-09-2026,03-09-2026,Market Purchase,03-09-2026,,
WSI,W S Industries (I) Limited,Regulation 7 (2),Original,04-Sep-2026 12:01:44,https://nsearchives.nseindia.com/corporate/ixbrl/IT_587_20260904_120144012_WEB.html,504220,WSI,NOTLISTED,V Balamurugan,,1,Equity,Promoter,S. Aravindan,,4673141,6.16%,737,"44,220.00",Buy,4673878,6.16%,01-09-2026,01-09-2026,Market Purchase,03-09-2026,,
WSI,W S Industries (I) Limited,Regulation 7 (2),Original,04-Sep-2026 12:01:44,https://nsearchives.nseindia.com/corporate/ixbrl/IT_587_20260904_120144012_WEB.html,504220,WSI,NOTLISTED,V Balamurugan,,2,Equity,Promoter,S. Aravindan,,4673878,6.16%,244,"14,518.00",Buy,4674122,6.16%,02-09-2026,02-09-2026,Market Purchase,03-09-2026,,
WSI,W S Industries (I) Limited,Regulation 7 (2),Original,04-Sep-2026 12:01:44,https://nsearchives.nseindia.com/corporate/ixbrl/IT_587_20260904_120144012_WEB.html,504220,WSI,NOTLISTED,V Balamurugan,,3,Equity,Promoter,S. Aravindan,,4674122,6.16%,8500,"512,053.00",Buy,4682622,6.17%,02-09-2026,02-09-2026,Market Purchase,03-09-2026,,
WSI,W S Industries (I) Limited,Regulation 7 (2),Original,04-Sep-2026 12:01:44,https://nsearchives.nseindia.com/corporate/ixbrl/IT_587_20260904_120144012_WEB.html,504220,WSI,NOTLISTED,V Balamurugan,,4,Equity,Promoter Group,Mamatha P,,1048254,1.38%,7033,"431,922.00",Buy,1055287,1.39%,01-09-2026,02-09-2026,Market Purchase,03-09-2026,,
CEATLTD,CEAT Limited,Regulation 7 (2),Original,04-Sep-2026 11:23:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2711_20260904_112308240_WEB.html,500878,CEATLTD,NOTLISTED,Gaurav Tongia,,1,Equity,Trust,ESOP Welfare Trust,,138879,0.03%,350,"1,185,737.00",Buy,139229,0.03%,01-09-2026,02-09-2026,Market Purchase,03-09-2026,,
WSI,W S Industries (I) Limited,Regulation 7 (2),Original,04-Sep-2026 11:06:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_587_20260904_110602074_WEB.html,504220,WSI,NOTLISTED,V Balamurugan,,1,Equity,Promoter,S. Aravindan,,4673141,6.16%,737,"44,220.00",Buy,4673878,6.16%,01-09-2026,01-09-2026,Market Purchase,03-09-2026,,
WSI,W S Industries (I) Limited,Regulation 7 (2),Original,04-Sep-2026 11:06:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_587_20260904_110602074_WEB.html,504220,WSI,NOTLISTED,V Balamurugan,,2,Equity,Promoter,S. Aravindan,,4673878,6.16%,244,"14,518.00",Buy,4674122,6.16%,02-09-2026,02-09-2026,Market Purchase,03-09-2026,,
WSI,W S Industries (I) Limited,Regulation 7 (2),Original,04-Sep-2026 11:06:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_587_20260904_110602074_WEB.html,504220,WSI,NOTLISTED,V Balamurugan,,3,Equity,Promoter,S. Aravindan,,4674122,6.16%,8500,"512,053.00",Buy,4682622,6.17%,02-09-2026,02-09-2026,Market Purchase,03-09-2026,,
WSI,W S Industries (I) Limited,Regulation 7 (2),Original,04-Sep-2026 11:06:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_587_20260904_110602074_WEB.html,504220,WSI,NOTLISTED,V Balamurugan,,4,Equity,Promoter Group,Mamatha P,,1048254,1.38%,7033,"431,922.00",Buy,1055287,1.39%,01-09-2026,02-09-2026,Market Purchase,03-09-2026,,
ANMOL,ANMOL INDIA LIMITED,Regulation 7 (2),Original,03-Sep-2026 20:48:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19518_20260903_204830258_WEB.html,542437,ANMOL,NA,PARABHJOT KAUR,,1,Equity,Promoter and Director,Chakshu Goyal,03126756,10679400,18.76%,3295400,"27,846,130.00",Pledge,10679400,18.76%,02-09-2026,02-09-2026,Pledge Creation,03-09-2026,,
JKIPL,JINKUSHAL INDUSTRIES LIMITED,Regulation 7 (2),Original,03-Sep-2026 19:20:37,https://nsearchives.nseindia.com/corporate/ixbrl/IT_25984_20260903_192037750_WEB.html,544547,JKIPL,NOTLISTED,MANISH TARACHAND PANDE,,1,Equity,Promoter,Sandhya Jain,,2853472,7.43%,1487300,"161,223,320.00",Sell,1366172,3.56%,01-09-2026,01-09-2026,Gift,03-09-2026,,
JKIPL,JINKUSHAL INDUSTRIES LIMITED,Regulation 7 (2),Original,03-Sep-2026 19:20:37,https://nsearchives.nseindia.com/corporate/ixbrl/IT_25984_20260903_192037750_WEB.html,544547,JKIPL,NOTLISTED,MANISH TARACHAND PANDE,,2,Equity,Promoter Immediate Relative,Anubhavi Jain,,0,0.00%,1487300,"161,223,320.00",Buy,1487300,3.87%,01-09-2026,01-09-2026,Gift,03-09-2026,,
AKI,AKI India Limited,Regulation 7 (2),Original,03-Sep-2026 19:12:09,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21546_20260903_191209074_WEB.html,542020,AKI,NOTLISTED,Mohammad Ajwad,,1,Equity,Promoter,ASAD KAMAL IRAQI,01713276,40671843,39.41%,100000,"1,000,000.00",Buy,40771843,39.51%,01-09-2026,01-09-2026,Off Market,03-09-2026,,
CHALET,Chalet Hotels Limited,Regulation 7 (2),Original,03-Sep-2026 19:05:37,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17190_20260903_190537305_WEB.html,542399,CHALET,NOTLISTED,Christabelle Baptista,,1,Equity,Director,Sanjay Sethi,00641243,234015,0.11%,5000,"4,670,000.00",Sell,229015,0.10%,01-09-2026,01-09-2026,Market Sale,03-09-2026,,
AKI,AKI India Limited,Regulation 7 (2),Original,03-Sep-2026 18:59:41,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21546_20260903_185941783_WEB.html,542020,AKI,NOTLISTED,Mohammad Ajwad,,1,Equity,Promoter,ASAD KAMAL IRAQI,01713276,40671843,39.41%,100000,"1,000,000.00",Buy,40771843,39.51%,01-09-2026,01-09-2026,Off Market,03-09-2026,,
AKI,AKI India Limited,Regulation 7 (2),Original,03-Sep-2026 18:50:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21546_20260903_185050864_WEB.html,542020,AKI,NOTLISTED,Asad Kamal Iraqi,,1,Equity,Promoter,ASAD KAMAL IRAQI,01713276,40671843,39.41%,100000,"1,000,000.00",Buy,40771843,39.51%,01-09-2026,02-09-2026,Off Market,03-09-2026,,
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Regulation 7 (2),Original,03-Sep-2026 18:38:53,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260903_183852991_WEB.html,543525,SILVERTUC,NOTLISTED,Rahul Girdharilal Advani,,1,Equity,Promoter and Director,Vipul Haridas Thakkar,00169558,26857760,21.18%,35000,"5,915,209.00",Buy,26892760,21.21%,03-09-2026,03-09-2026,Market Purchase,03-09-2026,,
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Regulation 7 (2),Original,03-Sep-2026 18:30:53,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260903_183053771_WEB.html,543525,SILVERTUC,NOTLISTED,Rahul Girdharilal Advani,,1,Equity,Promoter and Director,Vipul Haridas Thakkar,00169558,26857760,21.18%,35000,"5,915,209.00",Buy,26892760,21.21%,03-09-2026,03-09-2026,Market Purchase,03-09-2026,,
AKI,AKI India Limited,Regulation 7 (2),Original,03-Sep-2026 18:06:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21546_20260903_180602092_WEB.html,542020,AKI,NOTLISTED,Mohammad Ajwad,,1,Equity,Promoter,ASAD KAMAL IRAQI,01713276,40671843,39.41%,100000,"1,000,000.00",Buy,40771843,39.51%,01-09-2026,01-09-2026,Off Market,03-09-2026,,
