Symbol,Company Name,Name of Person,Category of Person,TransactionDate,Transaction,Quantity,Value,Price,Securities Held Prior (No.),Securities Held Prior (%),Securities Held Post (No.),Securities Held Post (%),Date From,Date To,Mode of Acquisition/Disposal,Broadcast Date/Time,Details URL
BLBLIMITED,BLB LIMITED,Brij Rattan Bagri,Promoter and Director,2026-08-28,BUY,20000.0,319800.0,15.99,24464142,46.28%,24484142,46.31%,28-08-2026,28-08-2026,Market Purchase,29-Aug-2026 13:03:51,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1893_20260829_130351822_WEB.html
BLBLIMITED,BLB LIMITED,Brij Rattan Bagri,Promoter and Director,2026-08-31,BUY,40589.0,652265.0,16.069994333440096,24484142,46.31%,24524731,46.39%,31-08-2026,31-08-2026,Market Purchase,01-Sep-2026 11:52:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1893_20260901_115230752_WEB.html
BLBLIMITED,BLB LIMITED,Brij Rattan Bagri,Promoter and Director,2026-09-01,BUY,57234.0,917461.0,16.02999965055736,24524731,46.39%,24581965,46.50%,01-09-2026,01-09-2026,Market Purchase,02-Sep-2026 12:03:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1893_20260902_120346829_WEB.html
BLBLIMITED,BLB LIMITED,Brij Rattan Bagri,Promoter and Director,2026-09-02,BUY,23035.0,370172.0,16.06998046451053,24581965,46.50%,24605000,46.54%,02-09-2026,02-09-2026,Market Purchase,03-Sep-2026 16:32:13,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1893_20260903_163213893_WEB.html
BLBLIMITED,BLB LIMITED,Brij Rattan Bagri,Promoter and Director,2026-09-04,BUY,18562.0,309243.0,16.6600043098804,24605000,46.54%,24623562,46.58%,04-09-2026,04-09-2026,Market Purchase,05-Sep-2026 12:20:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1893_20260905_122050531_WEB.html
BLBLIMITED,BLB LIMITED,Brij Rattan Bagri,Promoter and Director,2026-09-07,BUY,13921.0,234290.0,16.82996911141441,24623562,46.58%,24637483,46.60%,07-09-2026,07-09-2026,Market Purchase,08-Sep-2026 11:11:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1893_20260908_111110480_WEB.html
BLBLIMITED,BLB LIMITED,Brij Rattan Bagri,Promoter and Director,2026-09-08,BUY,20380.0,342792.0,16.82001962708538,24637483,46.60%,24657863,46.64%,08-09-2026,08-09-2026,Market Purchase,09-Sep-2026 11:36:01,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1893_20260909_113601009_WEB.html
BLBLIMITED,BLB LIMITED,Brij Rattan Bagri,Promoter and Director,2026-09-10,BUY,90503.0,1462528.0,16.15999469630841,24657863,46.64%,24748366,46.81%,10-09-2026,10-09-2026,Market Purchase,11-Sep-2026 11:40:42,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1893_20260911_114042490_WEB.html
BMWVENTLTD,BMW VENTURES LIMITED,SHIVANSH KISHOREPURIA,Promoter Group,2026-08-05,BUY,85000.0,5107928.0,60.09327058823529,0,0.00%,85000,0.10%,05-08-2026,05-08-2026,Market Purchase,06-Aug-2026 16:03:29,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24065_20260806_160329737_WEB.html
BMWVENTLTD,BMW VENTURES LIMITED,SHIVANSH KISHOREPURIA,Promoter Group,2026-08-05,BUY,85000.0,5107928.0,60.09327058823529,0,0.00%,85000,0.10%,05-08-2026,05-08-2026,Market Purchase,06-Aug-2026 15:58:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24065_20260806_155840243_WEB.html
BMWVENTLTD,BMW VENTURES LIMITED,SHIVANSH KISHOREPURIA,Promoter Group,2026-08-06,BUY,65000.0,3915213.0,60.23404615384615,85000,0.10%,150000,0.17%,06-08-2026,06-08-2026,Market Purchase,07-Aug-2026 13:32:29,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24065_20260807_133229209_WEB.html
CHEMBOND,CHEMBOND MATERIAL TECHNOLOGIES LIMITED,Raunaq Sameer Shah,Promoter Group,2026-09-03,BUY,2710.0,461947.0,170.46014760147602,16210,0.12%,18920,0.14%,03-09-2026,03-09-2026,Market Purchase,07-Sep-2026 14:21:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17634_20260907_142156662_WEB.html
CHEMBOND,CHEMBOND MATERIAL TECHNOLOGIES LIMITED,Raunaq Sameer Shah,Promoter Group,2026-09-03,BUY,2710.0,461947.0,170.46014760147602,16210,0.12%,18920,0.14%,03-09-2026,03-09-2026,Market Purchase,07-Sep-2026 14:21:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17634_20260907_142120693_WEB.html
CHEMBOND,CHEMBOND MATERIAL TECHNOLOGIES LIMITED,S an N Ventures Private Limited,Promoter Group,2026-09-03,BUY,12310.0,2098240.0,170.45004061738425,262200,1.95%,274510,2.04%,03-09-2026,03-09-2026,Market Purchase,07-Sep-2026 14:21:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17634_20260907_142156662_WEB.html
CHEMBOND,CHEMBOND MATERIAL TECHNOLOGIES LIMITED,S an N Ventures Private Limited,Promoter Group,2026-09-03,BUY,12310.0,2098240.0,170.45004061738425,262200,1.95%,274510,2.04%,03-09-2026,03-09-2026,Market Purchase,07-Sep-2026 14:21:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17634_20260907_142120693_WEB.html
CHEMBONDCH,CHEMBOND CHEMICALS LIMITED,MAMTA N SHAH,Promoter Group,2026-08-06,BUY,20500.0,4715000.0,230.0,186600,0.69%,207100,0.77%,06-08-2026,06-08-2026,Market Purchase,09-Aug-2026 15:09:36,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26029_20260809_150936453_WEB.html
CHEMBONDCH,CHEMBOND CHEMICALS LIMITED,MAMTA N SHAH,Promoter Group,2026-08-06,BUY,20500.0,4715000.0,230.0,186600,0.69%,207100,0.77%,06-08-2026,06-08-2026,Market Purchase,09-Aug-2026 14:50:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26029_20260809_145046436_WEB.html
CHEMBONDCH,CHEMBOND CHEMICALS LIMITED,NIRMAL V SHAH,Promoter and Director,2026-08-06,BUY,10000.0,2300000.0,230.0,6996413,26.02%,7006413,26.05%,06-08-2026,06-08-2026,Market Purchase,09-Aug-2026 15:09:36,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26029_20260809_150936453_WEB.html
CHEMBONDCH,CHEMBOND CHEMICALS LIMITED,NIRMAL V SHAH,Promoter and Director,2026-08-06,BUY,10000.0,2300000.0,230.0,6996413,26.02%,7006413,26.05%,06-08-2026,06-08-2026,Market Purchase,09-Aug-2026 14:50:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26029_20260809_145046436_WEB.html
CHEMBONDCH,CHEMBOND CHEMICALS LIMITED,NIRMAL V SHAH,Promoter and Director,2026-08-25,BUY,15000.0,4065000.0,271.0,7006413,26.05%,7021413,26.11%,25-08-2026,25-08-2026,Market Purchase,26-Aug-2026 10:06:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26029_20260826_100610592_WEB.html
CONFIPET,CONFIDENCE PETROLEUM INDIA LIMITED,CONFIDENCE LPG BOTTLING PRIVATE LIMITED,Promoter Group,2026-06-19,BUY,1400000.0,98938000.0,70.67,11145698,3.35%,12545698,3.77%,19-06-2026,19-06-2026,Market Purchase,23-Jun-2026 13:37:31,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17510_20260623_133731133_WEB.html
CONFIPET,CONFIDENCE PETROLEUM INDIA LIMITED,CONFIDENCE LPG BOTTLING PRIVATE LIMITED,Promoter Group,2026-06-19,BUY,1400000.0,98938000.0,70.67,11145698,3.35%,12545698,3.77%,19-06-2026,19-06-2026,Market Purchase,23-Jun-2026 13:36:06,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17510_20260623_133606508_WEB.html
CONFIPET,CONFIDENCE PETROLEUM INDIA LIMITED,CONFIDENCE LPG BOTTLING PRIVATE LIMITED,Promoter Group,2026-06-24,BUY,1120791.0,79609785.0,71.03000024090129,12545698,3.77%,13666489,4.11%,24-06-2026,24-06-2026,Market Purchase,29-Jun-2026 18:58:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17510_20260629_185848763_WEB.html
CONFIPET,CONFIDENCE PETROLEUM INDIA LIMITED,CONFIDENCE LPG BOTTLING PRIVATE LIMITED,Promoter Group,2026-06-24,BUY,1120791.0,79609785.0,71.03000024090129,12545698,3.77%,13666489,4.11%,24-06-2026,24-06-2026,Market Purchase,29-Jun-2026 17:58:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17510_20260629_175826218_WEB.html
CONFIPET,CONFIDENCE PETROLEUM INDIA LIMITED,CONFIDENCE LPG BOTTLING PRIVATE LIMITED,Promoter Group,2026-06-25,BUY,1400000.0,100632000.0,71.88,13666489,4.11%,15066489,4.53%,25-06-2026,25-06-2026,Market Purchase,30-Jun-2026 18:18:43,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17510_20260630_181843632_WEB.html
CONFIPET,CONFIDENCE PETROLEUM INDIA LIMITED,Essenn LPG Bottling Private Limited,Promoter Group,2026-06-29,BUY,1048000.0,74932000.0,71.5,30437981,9.16%,31485981,9.48%,29-06-2026,29-06-2026,Market Purchase,02-Jul-2026 23:40:51,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17510_20260702_234051087_WEB.html
CONFIPET,CONFIDENCE PETROLEUM INDIA LIMITED,CONFIDENCE LPG BOTTLING PRIVATE LIMITED,Promoter Group,2026-06-30,BUY,1387500.0,101592750.0,73.22,15066489,4.53%,16453989,4.95%,30-06-2026,30-06-2026,Market Purchase,24-Aug-2026 19:34:18,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17510_20260824_193418510_WEB.html
CONFIPET,CONFIDENCE PETROLEUM INDIA LIMITED,Essenn LPG Bottling Private Limited,Promoter Group,2026-06-30,BUY,1026000.0,74939040.0,73.04,31485981,9.48%,32511981,9.79%,30-06-2026,30-06-2026,Market Purchase,02-Jul-2026 23:40:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17510_20260702_234046215_WEB.html
CONFIPET,CONFIDENCE PETROLEUM INDIA LIMITED,CONFIDENCE LPG BOTTLING PRIVATE LIMITED,Promoter Group,2026-08-21,BUY,2772372.0,202734295.0,73.12665652372769,16453989,4.95%,19226361,5.79%,19-08-2026,21-08-2026,Market Purchase,24-Aug-2026 19:34:39,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17510_20260824_193439888_WEB.html
CONFIPET,CONFIDENCE PETROLEUM INDIA LIMITED,CONFIDENCE LPG BOTTLING PRIVATE LIMITED,Promoter Group,2026-08-21,BUY,2772372.0,202734295.0,73.12665652372769,16453989,4.95%,19226361,5.79%,19-08-2026,21-08-2026,Market Purchase,24-Aug-2026 19:41:35,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17510_20260824_194135252_WEB.html
CONFIPET,CONFIDENCE PETROLEUM INDIA LIMITED,CONFIDENCE LPG BOTTLING PRIVATE LIMITED,Promoter Group,2026-08-24,BUY,419447.0,30279990.0,72.19026480103565,19226361,5.79%,19645808,5.91%,24-08-2026,24-08-2026,Market Purchase,28-Aug-2026 21:36:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17510_20260828_213616323_WEB.html
CONFIPET,CONFIDENCE PETROLEUM INDIA LIMITED,Essenn LPG Bottling Private Limited,Promoter Group,2026-08-26,BUY,746000.0,60232040.0,80.74,32511981,9.79%,33257981,10.01%,26-08-2026,26-08-2026,Market Purchase,28-Aug-2026 21:41:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17510_20260828_214126275_WEB.html
CONFIPET,CONFIDENCE PETROLEUM INDIA LIMITED,CONFIDENCE LPG BOTTLING PRIVATE LIMITED,Promoter Group,2026-09-09,BUY,2822258.0,235214695.0,83.34273301732159,19645808,5.91%,22468066,6.76%,07-09-2026,09-09-2026,Market Purchase,10-Sep-2026 11:04:37,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17510_20260910_110437258_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-17,BUY,20000.0,0.0,0.0,281462,1.23%,301462,1.32%,17-08-2026,17-08-2026,Market Purchase,20-Aug-2026 14:43:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260820_144352399_WEB.html
CSLFINANCE,CSL Finance Limited,CSL Capital Private Limited,Promoter,2026-08-18,BUY,35200.0,0.0,0.0,6785727,29.78%,6820927,29.93%,17-08-2026,18-08-2026,Market Purchase,20-Aug-2026 14:43:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260820_144352399_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-18,BUY,1399.0,0.0,0.0,301462,1.32%,302861,1.32%,18-08-2026,18-08-2026,Market Purchase,20-Aug-2026 14:43:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260820_144352399_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-18,BUY,15480.0,1.0,6.459948320413436e-05,302861,1.32%,318341,1.39%,18-08-2026,18-08-2026,Market Purchase,20-Aug-2026 14:43:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260820_144352399_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-19,BUY,12380.0,0.0,0.0,318341,1.39%,330721,1.45%,19-08-2026,19-08-2026,Market Purchase,24-Aug-2026 12:21:00,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260824_122100612_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-19,BUY,12380.0,0.0,0.0,318341,1.39%,330721,1.45%,19-08-2026,19-08-2026,Market Purchase,24-Aug-2026 12:07:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260824_120758845_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-20,BUY,18471.0,0.0,0.0,330721,1.45%,349192,1.53%,20-08-2026,20-08-2026,Market Purchase,24-Aug-2026 12:21:00,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260824_122100612_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-20,BUY,944.0,0.0,0.0,349192,1.53%,350136,1.53%,20-08-2026,20-08-2026,Market Purchase,24-Aug-2026 12:21:00,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260824_122100612_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-20,BUY,18471.0,0.0,0.0,330721,1.45%,349192,1.53%,20-08-2026,20-08-2026,Market Purchase,24-Aug-2026 12:07:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260824_120758845_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-20,BUY,944.0,0.0,0.0,349192,1.53%,350136,1.53%,20-08-2026,20-08-2026,Market Purchase,24-Aug-2026 12:07:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260824_120758845_WEB.html
CSLFINANCE,CSL Finance Limited,CSL Capital Private Limited,Promoter,2026-08-21,BUY,10000.0,0.0,0.0,6820927,29.93%,6830927,29.98%,21-08-2026,21-08-2026,Market Purchase,24-Aug-2026 12:21:00,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260824_122100612_WEB.html
CSLFINANCE,CSL Finance Limited,CSL Capital Private Limited,Promoter,2026-08-21,BUY,10000.0,0.0,0.0,6820927,29.93%,6830927,29.98%,21-08-2026,21-08-2026,Market Purchase,24-Aug-2026 12:07:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260824_120758845_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-21,BUY,10000.0,0.0,0.0,350136,1.53%,360136,1.58%,21-08-2026,21-08-2026,Market Purchase,24-Aug-2026 12:21:00,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260824_122100612_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-21,BUY,10000.0,0.0,0.0,350136,1.53%,360136,1.58%,21-08-2026,21-08-2026,Market Purchase,24-Aug-2026 12:07:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260824_120758845_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-24,BUY,2058.0,466014.0,226.4402332361516,360136,1.58%,362194,1.59%,24-08-2026,24-08-2026,Market Purchase,27-Aug-2026 14:55:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260827_145532475_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-24,BUY,10000.0,2300000.0,230.0,362194,1.58%,372194,1.63%,24-08-2026,24-08-2026,Market Purchase,27-Aug-2026 14:55:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260827_145532475_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-24,BUY,2058.0,466014.0,226.4402332361516,360136,1.58%,362194,1.59%,24-08-2026,24-08-2026,Market Purchase,27-Aug-2026 14:53:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260827_145328549_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-24,BUY,10000.0,2300000.0,230.0,362194,1.58%,372194,1.63%,24-08-2026,24-08-2026,Market Purchase,27-Aug-2026 14:53:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260827_145328549_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-25,BUY,5915.0,1354476.0,228.99002535925612,372194,1.63%,378109,1.66%,25-08-2026,25-08-2026,Market Purchase,27-Aug-2026 14:55:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260827_145532475_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-25,BUY,5915.0,1354476.0,228.99002535925612,372194,1.63%,378109,1.66%,25-08-2026,25-08-2026,Market Purchase,27-Aug-2026 14:53:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260827_145328549_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-26,BUY,20000.0,4600000.0,230.0,378109,1.65%,398109,1.75%,26-08-2026,26-08-2026,Market Purchase,27-Aug-2026 14:55:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260827_145532475_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-26,BUY,10000.0,2300000.0,230.0,398109,1.74%,408109,1.79%,26-08-2026,26-08-2026,Market Purchase,27-Aug-2026 14:55:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260827_145532475_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-26,BUY,20000.0,4600000.0,230.0,378109,1.65%,398109,1.75%,26-08-2026,26-08-2026,Market Purchase,27-Aug-2026 14:53:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260827_145328549_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-26,BUY,10000.0,2300000.0,230.0,398109,1.74%,408109,1.79%,26-08-2026,26-08-2026,Market Purchase,27-Aug-2026 14:53:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260827_145328549_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-27,BUY,10000.0,2300000.0,230.0,408109,1.79%,418109,1.83%,27-08-2026,27-08-2026,Market Purchase,01-Sep-2026 15:25:05,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260901_152505002_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-27,BUY,10000.0,2300000.0,230.0,408109,1.79%,418109,1.83%,27-08-2026,27-08-2026,Market Purchase,01-Sep-2026 15:23:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260901_152312478_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-28,BUY,8049.0,1835172.0,228.0,418109,1.83%,426158,1.87%,28-08-2026,28-08-2026,Market Purchase,01-Sep-2026 15:25:05,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260901_152505002_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-28,BUY,8528.0,1944384.0,228.0,426158,1.87%,434686,1.90%,28-08-2026,28-08-2026,Market Purchase,01-Sep-2026 15:25:05,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260901_152505002_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-28,BUY,8049.0,1835172.0,228.0,418109,1.83%,426158,1.87%,28-08-2026,28-08-2026,Market Purchase,01-Sep-2026 15:23:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260901_152312478_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-08-28,BUY,8528.0,1944384.0,228.0,426158,1.87%,434686,1.90%,28-08-2026,28-08-2026,Market Purchase,01-Sep-2026 15:23:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260901_152312478_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-09-01,BUY,5000.0,1200000.0,240.0,434686,1.90%,439686,1.92%,01-09-2026,01-09-2026,Market Purchase,07-Sep-2026 12:11:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260907_121156668_WEB.html
CSLFINANCE,CSL Finance Limited,Rohit Gupta HUF,Promoter,2026-09-01,BUY,5000.0,1200000.0,240.0,439686,1.92%,444686,1.95%,01-09-2026,01-09-2026,Market Purchase,07-Sep-2026 12:11:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20784_20260907_121156668_WEB.html
DBOL,Dhampur Bio Organics Limited,Shudh Edible Products Private Limited,Promoter Group,2026-06-25,BUY,18000.0,2010960.0,111.72,11218180,16.90%,11236180,16.93%,25-06-2026,25-06-2026,Market Purchase,26-Jun-2026 19:18:14,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20812_20260626_191814446_WEB.html
DBOL,Dhampur Bio Organics Limited,Shudh Edible Products Private Limited,Promoter Group,2026-06-29,BUY,70000.0,7721000.0,110.3,11236180,16.93%,11306180,17.03%,29-06-2026,29-06-2026,Market Purchase,01-Jul-2026 19:05:05,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20812_20260701_190505136_WEB.html
DBOL,Dhampur Bio Organics Limited,Sonitron Limited,Promoter Group,2026-07-24,BUY,3719.0,379338.0,102.0,11471231,17.28%,11474950,17.28%,24-07-2026,24-07-2026,Market Purchase,28-Jul-2026 18:33:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20812_20260728_183358502_WEB.html
DBOL,Dhampur Bio Organics Limited,Sonitron Limited,Promoter Group,2026-07-27,BUY,5549.0,565998.0,102.0,11474950,17.28%,11480499,17.29%,27-07-2026,27-07-2026,Market Purchase,28-Jul-2026 18:33:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20812_20260728_183358502_WEB.html
DBOL,Dhampur Bio Organics Limited,Sonitron Limited,Promoter Group,2026-08-05,BUY,25000.0,2815225.0,112.609,11480499,17.29%,11505499,17.33%,05-08-2026,05-08-2026,Market Purchase,07-Aug-2026 19:08:39,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20812_20260807_190839670_WEB.html
DBOL,Dhampur Bio Organics Limited,Sonitron Limited,Promoter Group,2026-08-06,BUY,15000.0,1664845.0,110.98966666666666,11505499,17.33%,11520499,17.35%,06-08-2026,06-08-2026,Market Purchase,07-Aug-2026 19:08:39,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20812_20260807_190839670_WEB.html
DIAMINESQ,DIAMINES & CHEMICALS LIMITED,Amit M Mehta,Promoter and Director,2026-09-08,BUY,783.0,191579.0,244.67305236270752,1371474,13.64%,1372257,13.65%,08-09-2026,08-09-2026,Market Purchase,10-Sep-2026 15:35:09,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22360_20260910_153509598_WEB.html
DIAMINESQ,DIAMINES & CHEMICALS LIMITED,Cherry A Mehta,Promoter,2026-09-08,BUY,1763.0,431925.0,244.99432785025525,1161106,11.55%,1162869,11.56%,08-09-2026,08-09-2026,Market Purchase,10-Sep-2026 15:35:09,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22360_20260910_153509598_WEB.html
DIAMINESQ,DIAMINES & CHEMICALS LIMITED,Harsh A Mehta,Promoter,2026-09-08,BUY,746.0,182460.0,244.58445040214477,563034,5.60%,563780,5.61%,08-09-2026,08-09-2026,Market Purchase,10-Sep-2026 15:35:09,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22360_20260910_153509598_WEB.html
DIAMINESQ,DIAMINES & CHEMICALS LIMITED,Mohak A Mehta,Promoter,2026-09-08,BUY,979.0,239220.0,244.35137895812053,554376,5.51%,555355,5.52%,08-09-2026,08-09-2026,Market Purchase,10-Sep-2026 15:35:09,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22360_20260910_153509598_WEB.html
DIAMINESQ,DIAMINES & CHEMICALS LIMITED,Perfo Chem (India) Pvt. Ltd,Promoter Group,2026-09-08,BUY,848.0,207610.0,244.82311320754718,987195,9.82%,988043,9.83%,08-09-2026,08-09-2026,Market Purchase,10-Sep-2026 15:35:09,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22360_20260910_153509598_WEB.html
DIAMINESQ,DIAMINES & CHEMICALS LIMITED,S Amit Speciality Chemicals Pvt. Ltd.,Promoter Group,2026-09-08,BUY,670.0,164150.0,245.0,513714,5.11%,514384,5.12%,08-09-2026,08-09-2026,Market Purchase,10-Sep-2026 15:35:09,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22360_20260910_153509598_WEB.html
